GEO_ID,County,Mean Income
0500000US36087,"Rockland County, New York",119472
0500000US36089,"St. Lawrence County, New York",63127
0500000US36091,"Saratoga County, New York",100650
0500000US36093,"Schenectady County, New York",80867
0500000US36095,"Schoharie County, New York",68583
0500000US36097,"Schuyler County, New York",63289
0500000US36099,"Seneca County, New York",69516
0500000US36101,"Steuben County, New York",68301
0500000US36103,"Suffolk County, New York",123111
0500000US36105,"Sullivan County, New York",74996
0500000US36107,"Tioga County, New York",76161
0500000US36109,"Tompkins County, New York",80256
0500000US36111,"Ulster County, New York",84423
0500000US36113,"Warren County, New York",77328
0500000US36115,"Washington County, New York",67967
0500000US36117,"Wayne County, New York",70895
0500000US36119,"Westchester County, New York",148770
0500000US36121,"Wyoming County, New York",68774
0500000US36123,"Yates County, New York",72404
0500000US37001,"Alamance County, North Carolina",64199
0500000US37003,"Alexander County, North Carolina",63086
0500000US37005,"Alleghany County, North Carolina",48505
0500000US37007,"Anson County, North Carolina",50787
0500000US37009,"Ashe County, North Carolina",54238
0500000US37011,"Avery County, North Carolina",54926
0500000US37013,"Beaufort County, North Carolina",61571
0500000US37015,"Bertie County, North Carolina",48897
0500000US37017,"Bladen County, North Carolina",48827
0500000US37019,"Brunswick County, North Carolina",70419
0500000US37021,"Buncombe County, North Carolina",71864
0500000US37023,"Burke County, North Carolina",58290
0500000US37025,"Cabarrus County, North Carolina",83654
0500000US37027,"Caldwell County, North Carolina",55920
0500000US37029,"Camden County, North Carolina",72227
0500000US37031,"Carteret County, North Carolina",72578
0500000US37033,"Caswell County, North Carolina",56304
0500000US37035,"Catawba County, North Carolina",67972
0500000US37037,"Chatham County, North Carolina",93278
0500000US37039,"Cherokee County, North Carolina",51202
0500000US37041,"Chowan County, North Carolina",54988
0500000US37043,"Clay County, North Carolina",56872
0500000US37045,"Cleveland County, North Carolina",54469
0500000US37047,"Columbus County, North Carolina",54620
0500000US37049,"Craven County, North Carolina",67598
0500000US37051,"Cumberland County, North Carolina",60149
0500000US37053,"Currituck County, North Carolina",77409
0500000US37055,"Dare County, North Carolina",77380
0500000US37057,"Davidson County, North Carolina",62095
0500000US37059,"Davie County, North Carolina",76109
0500000US37061,"Duplin County, North Carolina",50651
0500000US37063,"Durham County, North Carolina",82588
0500000US37065,"Edgecombe County, North Carolina",49240
0500000US37067,"Forsyth County, North Carolina",73787
0500000US37069,"Franklin County, North Carolina",67031
0500000US37071,"Gaston County, North Carolina",66440
0500000US37073,"Gates County, North Carolina",64725
0500000US37075,"Graham County, North Carolina",45558
0500000US37077,"Granville County, North Carolina",69571
0500000US37079,"Greene County, North Carolina",50949
0500000US37081,"Guilford County, North Carolina",73833
0500000US37083,"Halifax County, North Carolina",50483
0500000US37085,"Harnett County, North Carolina",63154
0500000US37087,"Haywood County, North Carolina",66018
0500000US37089,"Henderson County, North Carolina",68798
0500000US37091,"Hertford County, North Carolina",47713
0500000US37093,"Hoke County, North Carolina",58489
0500000US37095,"Hyde County, North Carolina",53393
0500000US37097,"Iredell County, North Carolina",82420
0500000US37099,"Jackson County, North Carolina",58048
0500000US37101,"Johnston County, North Carolina",70875
0500000US37103,"Jones County, North Carolina",49842
0500000US37105,"Lee County, North Carolina",63657
0500000US37107,"Lenoir County, North Carolina",53773
0500000US37109,"Lincoln County, North Carolina",73030
0500000US37111,"McDowell County, North Carolina",55686
0500000US37113,"Macon County, North Carolina",62962
0500000US37115,"Madison County, North Carolina",61590
0500000US37117,"Martin County, North Carolina",55387
0500000US37119,"Mecklenburg County, North Carolina",93951
0500000US37121,"Mitchell County, North Carolina",53708
0500000US37123,"Montgomery County, North Carolina",58723
0500000US37125,"Moore County, North Carolina",79036
0500000US37127,"Nash County, North Carolina",67278
0500000US37129,"New Hanover County, North Carolina",75539
0500000US37131,"Northampton County, North Carolina",47627
0500000US37133,"Onslow County, North Carolina",61073
0500000US37135,"Orange County, North Carolina",107834
0500000US37137,"Pamlico County, North Carolina",62842
0500000US37139,"Pasquotank County, North Carolina",60884
0500000US37141,"Pender County, North Carolina",71630
0500000US37143,"Perquimans County, North Carolina",58960
0500000US37145,"Person County, North Carolina",62283
0500000US37147,"Pitt County, North Carolina",63834
0500000US37149,"Polk County, North Carolina",67301
0500000US37151,"Randolph County, North Carolina",60323
0500000US37153,"Richmond County, North Carolina",49511
0500000US37155,"Robeson County, North Carolina",47980
0500000US37157,"Rockingham County, North Carolina",56237
0500000US37159,"Rowan County, North Carolina",64271
0500000US37161,"Rutherford County, North Carolina",54078
0500000US37163,"Sampson County, North Carolina",56453
0500000US37165,"Scotland County, North Carolina",46614
0500000US37167,"Stanly County, North Carolina",61826
0500000US37169,"Stokes County, North Carolina",58238
0500000US37171,"Surry County, North Carolina",58469
0500000US37173,"Swain County, North Carolina",52160
0500000US37175,"Transylvania County, North Carolina",62567
0500000US37177,"Tyrrell County, North Carolina",44396
0500000US37179,"Union County, North Carolina",101809
0500000US37181,"Vance County, North Carolina",57376
0500000US37183,"Wake County, North Carolina",102190
0500000US37185,"Warren County, North Carolina",52946
0500000US37187,"Washington County, North Carolina",44474
0500000US37189,"Watauga County, North Carolina",63511
0500000US37191,"Wayne County, North Carolina",60081
0500000US37193,"Wilkes County, North Carolina",56273
0500000US37195,"Wilson County, North Carolina",59749
0500000US37197,"Yadkin County, North Carolina",55951
0500000US37199,"Yancey County, North Carolina",53656
0500000US38001,"Adams County, North Dakota",74444
0500000US38003,"Barnes County, North Dakota",73505
0500000US38005,"Benson County, North Dakota",63561
0500000US38007,"Billings County, North Dakota",112623
0500000US38009,"Bottineau County, North Dakota",79085
0500000US38011,"Bowman County, North Dakota",82581
0500000US38013,"Burke County, North Dakota",89066
0500000US38015,"Burleigh County, North Dakota",88854
0500000US38017,"Cass County, North Dakota",86006
0500000US38019,"Cavalier County, North Dakota",97135
0500000US38021,"Dickey County, North Dakota",77867
0500000US38023,"Divide County, North Dakota",95485
0500000US38025,"Dunn County, North Dakota",114391
0500000US38027,"Eddy County, North Dakota",75396
0500000US38029,"Emmons County, North Dakota",64616
0500000US38031,"Foster County, North Dakota",75283
0500000US38033,"Golden Valley County, North Dakota",71569
0500000US38035,"Grand Forks County, North Dakota",72138
0500000US38037,"Grant County, North Dakota",78988
0500000US38039,"Griggs County, North Dakota",72586
0500000US38041,"Hettinger County, North Dakota",76949
0500000US38043,"Kidder County, North Dakota",75724
0500000US38045,"LaMoure County, North Dakota",82435
0500000US38047,"Logan County, North Dakota",73805
0500000US38049,"McHenry County, North Dakota",86494
0500000US38051,"McIntosh County, North Dakota",66737
0500000US38053,"McKenzie County, North Dakota",109348
0500000US38055,"McLean County, North Dakota",79244
0500000US38057,"Mercer County, North Dakota",89005
0500000US38059,"Morton County, North Dakota",91454
0500000US38061,"Mountrail County, North Dakota",99351
0500000US38063,"Nelson County, North Dakota",66366
0500000US38065,"Oliver County, North Dakota",82283
0500000US38067,"Pembina County, North Dakota",81767
0500000US38069,"Pierce County, North Dakota",59546
0500000US38071,"Ramsey County, North Dakota",79592
0500000US38073,"Ransom County, North Dakota",79585
0500000US38075,"Renville County, North Dakota",81070
0500000US38077,"Richland County, North Dakota",74002
0500000US38079,"Rolette County, North Dakota",57370
0500000US38081,"Sargent County, North Dakota",80177
0500000US38083,"Sheridan County, North Dakota",67445
0500000US38085,"Sioux County, North Dakota",59701
0500000US38087,"Slope County, North Dakota",78977
0500000US38089,"Stark County, North Dakota",94409
0500000US38091,"Steele County, North Dakota",87137
0500000US38093,"Stutsman County, North Dakota",73021
0500000US38095,"Towner County, North Dakota",76594
0500000US38097,"Traill County, North Dakota",78503
0500000US38099,"Walsh County, North Dakota",70586
0500000US38101,"Ward County, North Dakota",83966
0500000US38103,"Wells County, North Dakota",74361
0500000US38105,"Williams County, North Dakota",112047
0500000US39001,"Adams County, Ohio",54039
0500000US39003,"Allen County, Ohio",63678
0500000US39005,"Ashland County, Ohio",65423
0500000US39007,"Ashtabula County, Ohio",56659
0500000US39009,"Athens County, Ohio",55499
0500000US39011,"Auglaize County, Ohio",73661
0500000US39013,"Belmont County, Ohio",64360
0500000US39015,"Brown County, Ohio",64277
0500000US39017,"Butler County, Ohio",82165
0500000US39019,"Carroll County, Ohio",69389
0500000US39021,"Champaign County, Ohio",66614
0500000US39023,"Clark County, Ohio",62459
0500000US39025,"Clermont County, Ohio",84721
0500000US39027,"Clinton County, Ohio",67669
0500000US39029,"Columbiana County, Ohio",62650
0500000US39031,"Coshocton County, Ohio",55832
0500000US39033,"Crawford County, Ohio",57201
0500000US39035,"Cuyahoga County, Ohio",72314
0500000US39037,"Darke County, Ohio",64767
0500000US39039,"Defiance County, Ohio",70762
0500000US39041,"Delaware County, Ohio",132269
0500000US39043,"Erie County, Ohio",73203
0500000US39045,"Fairfield County, Ohio",83077
0500000US39047,"Fayette County, Ohio",60637
0500000US39049,"Franklin County, Ohio",79779
0500000US39051,"Fulton County, Ohio",72847
0500000US39053,"Gallia County, Ohio",56184
0500000US39055,"Geauga County, Ohio",112174
0500000US39057,"Greene County, Ohio",86238
0500000US39059,"Guernsey County, Ohio",56201
0500000US39061,"Hamilton County, Ohio",79912
0500000US39063,"Hancock County, Ohio",73054
0500000US39065,"Hardin County, Ohio",59239
0500000US39067,"Harrison County, Ohio",58877
0500000US39069,"Henry County, Ohio",69797
0500000US39071,"Highland County, Ohio",57055
0500000US39073,"Hocking County, Ohio",60814
0500000US39075,"Holmes County, Ohio",78695
0500000US39077,"Huron County, Ohio",64177
0500000US39079,"Jackson County, Ohio",54788
0500000US39081,"Jefferson County, Ohio",60973
0500000US39083,"Knox County, Ohio",65884
0500000US39085,"Lake County, Ohio",79897
0500000US39087,"Lawrence County, Ohio",57900
0500000US39089,"Licking County, Ohio",79189
0500000US39091,"Logan County, Ohio",67609
0500000US39093,"Lorain County, Ohio",74676
0500000US39095,"Lucas County, Ohio",66796
0500000US39097,"Madison County, Ohio",80542
0500000US39099,"Mahoning County, Ohio",63081
0500000US39101,"Marion County, Ohio",58962
0500000US39103,"Medina County, Ohio",91580
0500000US39105,"Meigs County, Ohio",59124
0500000US39107,"Mercer County, Ohio",72966
0500000US39109,"Miami County, Ohio",73024
0500000US39111,"Monroe County, Ohio",58689
0500000US39113,"Montgomery County, Ohio",67202
0500000US39115,"Morgan County, Ohio",52884
0500000US39117,"Morrow County, Ohio",72387
0500000US39119,"Muskingum County, Ohio",58769
0500000US39121,"Noble County, Ohio",64047
0500000US39123,"Ottawa County, Ohio",75676
0500000US39125,"Paulding County, Ohio",63069
0500000US39127,"Perry County, Ohio",58606
0500000US39129,"Pickaway County, Ohio",73860
0500000US39131,"Pike County, Ohio",58477
0500000US39133,"Portage County, Ohio",74270
0500000US39135,"Preble County, Ohio",67935
0500000US39137,"Putnam County, Ohio",77229
0500000US39139,"Richland County, Ohio",60888
0500000US39141,"Ross County, Ohio",62771
0500000US39143,"Sandusky County, Ohio",63667
0500000US39145,"Scioto County, Ohio",57055
0500000US39147,"Seneca County, Ohio",63846
0500000US39149,"Shelby County, Ohio",74898
0500000US39151,"Stark County, Ohio",68211
0500000US39153,"Summit County, Ohio",75811
0500000US39155,"Trumbull County, Ohio",60660
0500000US39157,"Tuscarawas County, Ohio",63767
0500000US39159,"Union County, Ohio",97740
0500000US39161,"Van Wert County, Ohio",65454
0500000US39163,"Vinton County, Ohio",51897
0500000US39165,"Warren County, Ohio",108426
0500000US39167,"Washington County, Ohio",65269
0500000US39169,"Wayne County, Ohio",70494
0500000US39171,"Williams County, Ohio",60390
0500000US39173,"Wood County, Ohio",78832
0500000US39175,"Wyandot County, Ohio",65469
0500000US40001,"Adair County, Oklahoma",45683
0500000US40003,"Alfalfa County, Oklahoma",82421
0500000US40005,"Atoka County, Oklahoma",56713
0500000US40007,"Beaver County, Oklahoma",64538
0500000US40009,"Beckham County, Oklahoma",67293
0500000US40011,"Blaine County, Oklahoma",66723
0500000US40013,"Bryan County, Oklahoma",60665
0500000US40015,"Caddo County, Oklahoma",59020
0500000US40017,"Canadian County, Oklahoma",86373
0500000US40019,"Carter County, Oklahoma",64290
0500000US40021,"Cherokee County, Oklahoma",53780
0500000US40023,"Choctaw County, Oklahoma",49994
0500000US40025,"Cimarron County, Oklahoma",61334
0500000US40027,"Cleveland County, Oklahoma",78785
0500000US40029,"Coal County, Oklahoma",60882
0500000US40031,"Comanche County, Oklahoma",68578
0500000US40033,"Cotton County, Oklahoma",58844
0500000US40035,"Craig County, Oklahoma",52942
0500000US40037,"Creek County, Oklahoma",64635
0500000US40039,"Custer County, Oklahoma",67251
0500000US40041,"Delaware County, Oklahoma",55797
0500000US40043,"Dewey County, Oklahoma",73629
0500000US40045,"Ellis County, Oklahoma",64967
0500000US40047,"Garfield County, Oklahoma",66329
0500000US40049,"Garvin County, Oklahoma",58674
0500000US40051,"Grady County, Oklahoma",75021
0500000US40053,"Grant County, Oklahoma",69667
0500000US40055,"Greer County, Oklahoma",49411
0500000US40057,"Harmon County, Oklahoma",57353
0500000US40059,"Harper County, Oklahoma",64657
0500000US40061,"Haskell County, Oklahoma",53643
0500000US40063,"Hughes County, Oklahoma",58474
0500000US40065,"Jackson County, Oklahoma",58868
0500000US40067,"Jefferson County, Oklahoma",47750
0500000US40069,"Johnston County, Oklahoma",51905
0500000US40071,"Kay County, Oklahoma",60837
0500000US40073,"Kingfisher County, Oklahoma",84818
0500000US40075,"Kiowa County, Oklahoma",49673
0500000US40077,"Latimer County, Oklahoma",59018
0500000US40079,"Le Flore County, Oklahoma",53854
0500000US40081,"Lincoln County, Oklahoma",63442
0500000US40083,"Logan County, Oklahoma",80690
0500000US40085,"Love County, Oklahoma",60758
0500000US40087,"McClain County, Oklahoma",79843
0500000US40089,"McCurtain County, Oklahoma",49229
0500000US40091,"McIntosh County, Oklahoma",52259
0500000US40093,"Major County, Oklahoma",72207
0500000US40095,"Marshall County, Oklahoma",60318
0500000US40097,"Mayes County, Oklahoma",60681
0500000US40099,"Murray County, Oklahoma",65491
0500000US40101,"Muskogee County, Oklahoma",58281
0500000US40103,"Noble County, Oklahoma",69063
0500000US40105,"Nowata County, Oklahoma",53354
0500000US40107,"Okfuskee County, Oklahoma",49146
0500000US40109,"Oklahoma County, Oklahoma",76925
0500000US40111,"Okmulgee County, Oklahoma",56566
0500000US40113,"Osage County, Oklahoma",61533
0500000US40115,"Ottawa County, Oklahoma",51619
0500000US40117,"Pawnee County, Oklahoma",60959
0500000US40119,"Payne County, Oklahoma",60834
0500000US40121,"Pittsburg County, Oklahoma",61038
0500000US40123,"Pontotoc County, Oklahoma",63474
0500000US40125,"Pottawatomie County, Oklahoma",61259
0500000US40127,"Pushmataha County, Oklahoma",56948
0500000US40129,"Roger Mills County, Oklahoma",68594
0500000US40131,"Rogers County, Oklahoma",80806
0500000US40133,"Seminole County, Oklahoma",52415
0500000US40135,"Sequoyah County, Oklahoma",51075
0500000US40137,"Stephens County, Oklahoma",62827
0500000US40139,"Texas County, Oklahoma",60584
0500000US40141,"Tillman County, Oklahoma",55563
0500000US40143,"Tulsa County, Oklahoma",77047
0500000US40145,"Wagoner County, Oklahoma",74822
0500000US40147,"Washington County, Oklahoma",74036
0500000US40149,"Washita County, Oklahoma",65890
0500000US40151,"Woods County, Oklahoma",69036
0500000US40153,"Woodward County, Oklahoma",75856
0500000US41001,"Baker County, Oregon",58983
0500000US41003,"Benton County, Oregon",80539
0500000US41005,"Clackamas County, Oregon",101612
0500000US41007,"Clatsop County, Oregon",67456
0500000US41009,"Columbia County, Oregon",74439
0500000US41011,"Coos County, Oregon",60411
0500000US41013,"Crook County, Oregon",59804
0500000US41015,"Curry County, Oregon",59438
0500000US41017,"Deschutes County, Oregon",83262
0500000US41019,"Douglas County, Oregon",60606
0500000US41021,"Gilliam County, Oregon",56349
0500000US41023,"Grant County, Oregon",56653
0500000US41025,"Harney County, Oregon",59842
0500000US41027,"Hood River County, Oregon",85164
0500000US41029,"Jackson County, Oregon",68838
0500000US41031,"Jefferson County, Oregon",61780
0500000US41033,"Josephine County, Oregon",58808
0500000US41035,"Klamath County, Oregon",57453
0500000US41037,"Lake County, Oregon",50617
0500000US41039,"Lane County, Oregon",67099
0500000US41041,"Lincoln County, Oregon",60104
0500000US41043,"Linn County, Oregon",66040
0500000US41045,"Malheur County, Oregon",55466
0500000US41047,"Marion County, Oregon",72055
0500000US41049,"Morrow County, Oregon",65186
0500000US41051,"Multnomah County, Oregon",88399
0500000US41053,"Polk County, Oregon",73255
0500000US41055,"Sherman County, Oregon",72537
0500000US41057,"Tillamook County, Oregon",63543
0500000US41059,"Umatilla County, Oregon",65208
0500000US41061,"Union County, Oregon",67363
0500000US41063,"Wallowa County, Oregon",62804
0500000US41065,"Wasco County, Oregon",64819
0500000US41067,"Washington County, Oregon",98976
0500000US41069,"Wheeler County, Oregon",46913
0500000US41071,"Yamhill County, Oregon",80268
0500000US42001,"Adams County, Pennsylvania",77987
0500000US42003,"Allegheny County, Pennsylvania",82749
0500000US42005,"Armstrong County, Pennsylvania",62066
0500000US42007,"Beaver County, Pennsylvania",69994
0500000US42009,"Bedford County, Pennsylvania",60628
0500000US42011,"Berks County, Pennsylvania",79191
0500000US42013,"Blair County, Pennsylvania",62590
0500000US42015,"Bradford County, Pennsylvania",66337
0500000US42017,"Bucks County, Pennsylvania",114112
0500000US42019,"Butler County, Pennsylvania",88813
0500000US42021,"Cambria County, Pennsylvania",60373
0500000US42023,"Cameron County, Pennsylvania",53580
0500000US42025,"Carbon County, Pennsylvania",65094
0500000US42027,"Centre County, Pennsylvania",77412
0500000US42029,"Chester County, Pennsylvania",129019
0500000US42031,"Clarion County, Pennsylvania",58338
0500000US42033,"Clearfield County, Pennsylvania",59011
0500000US42035,"Clinton County, Pennsylvania",60724
0500000US42037,"Columbia County, Pennsylvania",63864
0500000US42039,"Crawford County, Pennsylvania",63013
0500000US42041,"Cumberland County, Pennsylvania",87449
0500000US42043,"Dauphin County, Pennsylvania",77993
0500000US42045,"Delaware County, Pennsylvania",101223
0500000US42047,"Elk County, Pennsylvania",64048
0500000US42049,"Erie County, Pennsylvania",67152
0500000US42051,"Fayette County, Pennsylvania",61022
0500000US42053,"Forest County, Pennsylvania",46986
0500000US42055,"Franklin County, Pennsylvania",74741
0500000US42057,"Fulton County, Pennsylvania",61775
0500000US42059,"Greene County, Pennsylvania",69275
0500000US42061,"Huntingdon County, Pennsylvania",60455
0500000US42063,"Indiana County, Pennsylvania",62901
0500000US42065,"Jefferson County, Pennsylvania",59036
0500000US42067,"Juniata County, Pennsylvania",64232
0500000US42069,"Lackawanna County, Pennsylvania",67978
0500000US42071,"Lancaster County, Pennsylvania",81397
0500000US42073,"Lawrence County, Pennsylvania",65368
0500000US42075,"Lebanon County, Pennsylvania",72769
0500000US42077,"Lehigh County, Pennsylvania",82847
0500000US42079,"Luzerne County, Pennsylvania",67158
0500000US42081,"Lycoming County, Pennsylvania",65489
0500000US42083,"McKean County, Pennsylvania",61911
0500000US42085,"Mercer County, Pennsylvania",64243
0500000US42087,"Mifflin County, Pennsylvania",59587
0500000US42089,"Monroe County, Pennsylvania",78231
0500000US42091,"Montgomery County, Pennsylvania",120859
0500000US42093,"Montour County, Pennsylvania",80783
0500000US42095,"Northampton County, Pennsylvania",87768
0500000US42097,"Northumberland County, Pennsylvania",60619
0500000US42099,"Perry County, Pennsylvania",74190
0500000US42101,"Philadelphia County, Pennsylvania",65090
0500000US42103,"Pike County, Pennsylvania",82340
0500000US42105,"Potter County, Pennsylvania",56226
0500000US42107,"Schuylkill County, Pennsylvania",62374
0500000US42109,"Snyder County, Pennsylvania",69966
0500000US42111,"Somerset County, Pennsylvania",62032
0500000US42113,"Sullivan County, Pennsylvania",62082
0500000US42115,"Susquehanna County, Pennsylvania",69911
0500000US42117,"Tioga County, Pennsylvania",63777
0500000US42119,"Union County, Pennsylvania",75371
0500000US42121,"Venango County, Pennsylvania",60941
0500000US42123,"Warren County, Pennsylvania",63033
0500000US42125,"Washington County, Pennsylvania",82622
0500000US42127,"Wayne County, Pennsylvania",68249
0500000US42129,"Westmoreland County, Pennsylvania",76500
0500000US42131,"Wyoming County, Pennsylvania",71356
0500000US42133,"York County, Pennsylvania",79925
0500000US44001,"Bristol County, Rhode Island",108279
0500000US44003,"Kent County, Rhode Island",89498
0500000US44005,"Newport County, Rhode Island",103474
0500000US44007,"Providence County, Rhode Island",76155
0500000US44009,"Washington County, Rhode Island",103489
0500000US45001,"Abbeville County, South Carolina",51486
0500000US45003,"Aiken County, South Carolina",66713
0500000US45005,"Allendale County, South Carolina",38401
0500000US45007,"Anderson County, South Carolina",64057
0500000US45009,"Bamberg County, South Carolina",47509
0500000US45011,"Barnwell County, South Carolina",48742
0500000US45013,"Beaufort County, South Carolina",88376
0500000US45015,"Berkeley County, South Carolina",75504
0500000US45017,"Calhoun County, South Carolina",60797
0500000US45019,"Charleston County, South Carolina",90593
0500000US45021,"Cherokee County, South Carolina",52714
0500000US45023,"Chester County, South Carolina",51811
0500000US45025,"Chesterfield County, South Carolina",51767
0500000US45027,"Clarendon County, South Carolina",52668
0500000US45029,"Colleton County, South Carolina",51053
0500000US45031,"Darlington County, South Carolina",52907
0500000US45033,"Dillon County, South Carolina",43942
0500000US45035,"Dorchester County, South Carolina",76701
0500000US45037,"Edgefield County, South Carolina",69741
0500000US45039,"Fairfield County, South Carolina",54010
0500000US45041,"Florence County, South Carolina",64233
0500000US45043,"Georgetown County, South Carolina",71010
0500000US45045,"Greenville County, South Carolina",78229
0500000US45047,"Greenwood County, South Carolina",58679
0500000US45049,"Hampton County, South Carolina",43009
0500000US45051,"Horry County, South Carolina",63661
0500000US45053,"Jasper County, South Carolina",58336
0500000US45055,"Kershaw County, South Carolina",60728
0500000US45057,"Lancaster County, South Carolina",76139
0500000US45059,"Laurens County, South Carolina",55273
0500000US45061,"Lee County, South Carolina",45875
0500000US45063,"Lexington County, South Carolina",76343
0500000US45065,"McCormick County, South Carolina",57950
0500000US45067,"Marion County, South Carolina",50693
0500000US45069,"Marlboro County, South Carolina",45307
0500000US45071,"Newberry County, South Carolina",57692
0500000US45073,"Oconee County, South Carolina",66461
0500000US45075,"Orangeburg County, South Carolina",49429
0500000US45077,"Pickens County, South Carolina",62857
0500000US45079,"Richland County, South Carolina",73371
0500000US45081,"Saluda County, South Carolina",58014
0500000US45083,"Spartanburg County, South Carolina",66705
0500000US45085,"Sumter County, South Carolina",56757
0500000US45087,"Union County, South Carolina",52916
0500000US45089,"Williamsburg County, South Carolina",46239
0500000US45091,"York County, South Carolina",83339
0500000US46003,"Aurora County, South Dakota",74162
0500000US46005,"Beadle County, South Dakota",62290
0500000US46007,"Bennett County, South Dakota",55926
0500000US46009,"Bon Homme County, South Dakota",63872
0500000US46011,"Brookings County, South Dakota",71335
0500000US46013,"Brown County, South Dakota",75524
0500000US46015,"Brule County, South Dakota",74483
0500000US46017,"Buffalo County, South Dakota",39854
0500000US46019,"Butte County, South Dakota",63626
0500000US46021,"Campbell County, South Dakota",90701
0500000US46023,"Charles Mix County, South Dakota",60837
0500000US46025,"Clark County, South Dakota",72269
0500000US46027,"Clay County, South Dakota",69188
0500000US46029,"Codington County, South Dakota",69473
0500000US46031,"Corson County, South Dakota",53541
0500000US46033,"Custer County, South Dakota",66094
0500000US46035,"Davison County, South Dakota",66661
0500000US46037,"Day County, South Dakota",64389
0500000US46039,"Deuel County, South Dakota",68565
0500000US46041,"Dewey County, South Dakota",55560
0500000US46043,"Douglas County, South Dakota",71895
0500000US46045,"Edmunds County, South Dakota",79393
0500000US46047,"Fall River County, South Dakota",59325
0500000US46049,"Faulk County, South Dakota",69215
0500000US46051,"Grant County, South Dakota",73392
0500000US46053,"Gregory County, South Dakota",62787
0500000US46055,"Haakon County, South Dakota",55996
0500000US46057,"Hamlin County, South Dakota",75699
0500000US46059,"Hand County, South Dakota",72430
0500000US46061,"Hanson County, South Dakota",74169
0500000US46063,"Harding County, South Dakota",75776
0500000US46065,"Hughes County, South Dakota",78049
0500000US46067,"Hutchinson County, South Dakota",70199
0500000US46069,"Hyde County, South Dakota",70770
0500000US46071,"Jackson County, South Dakota",42921
0500000US46073,"Jerauld County, South Dakota",86291
0500000US46075,"Jones County, South Dakota",52820
0500000US46077,"Kingsbury County, South Dakota",69980
0500000US46079,"Lake County, South Dakota",79805
0500000US46081,"Lawrence County, South Dakota",71391
0500000US46083,"Lincoln County, South Dakota",109824
0500000US46085,"Lyman County, South Dakota",60510
0500000US46087,"McCook County, South Dakota",71858
0500000US46089,"McPherson County, South Dakota",61829
0500000US46091,"Marshall County, South Dakota",74594
0500000US46093,"Meade County, South Dakota",70606
0500000US46095,"Mellette County, South Dakota",41601
0500000US46097,"Miner County, South Dakota",64339
0500000US46099,"Minnehaha County, South Dakota",74453
0500000US46101,"Moody County, South Dakota",73255
0500000US46102,"Oglala Lakota County, South Dakota",43132
0500000US46103,"Pennington County, South Dakota",73759
0500000US46105,"Perkins County, South Dakota",73612
0500000US46107,"Potter County, South Dakota",71638
0500000US46109,"Roberts County, South Dakota",68604
0500000US46111,"Sanborn County, South Dakota",75435
0500000US46115,"Spink County, South Dakota",80654
0500000US46117,"Stanley County, South Dakota",86935
0500000US46119,"Sully County, South Dakota",97635
0500000US46121,"Todd County, South Dakota",37546
0500000US46123,"Tripp County, South Dakota",59374
0500000US46125,"Turner County, South Dakota",68802
0500000US46127,"Union County, South Dakota",94387
0500000US46129,"Walworth County, South Dakota",70943
0500000US46135,"Yankton County, South Dakota",75993
0500000US46137,"Ziebach County, South Dakota",50017
0500000US47001,"Anderson County, Tennessee",67624
0500000US47003,"Bedford County, Tennessee",65688
0500000US47005,"Benton County, Tennessee",47388
0500000US47007,"Bledsoe County, Tennessee",61734
0500000US47009,"Blount County, Tennessee",73646
0500000US47011,"Bradley County, Tennessee",67366
0500000US47013,"Campbell County, Tennessee",54697
0500000US47015,"Cannon County, Tennessee",60817
0500000US47017,"Carroll County, Tennessee",54220
0500000US47019,"Carter County, Tennessee",50467
0500000US47021,"Cheatham County, Tennessee",69665
0500000US47023,"Chester County, Tennessee",58547
0500000US47025,"Claiborne County, Tennessee",48836
0500000US47027,"Clay County, Tennessee",45705
0500000US47029,"Cocke County, Tennessee",48622
0500000US47031,"Coffee County, Tennessee",64384
0500000US47033,"Crockett County, Tennessee",55463
0500000US47035,"Cumberland County, Tennessee",56496
0500000US47037,"Davidson County, Tennessee",81577
0500000US47039,"Decatur County, Tennessee",58466
0500000US47041,"DeKalb County, Tennessee",64331
0500000US47043,"Dickson County, Tennessee",67864
0500000US47045,"Dyer County, Tennessee",62859
0500000US47047,"Fayette County, Tennessee",79807
0500000US47049,"Fentress County, Tennessee",45425
0500000US47051,"Franklin County, Tennessee",67080
0500000US47053,"Gibson County, Tennessee",56155
0500000US47055,"Giles County, Tennessee",59213
0500000US47057,"Grainger County, Tennessee",55065
0500000US47059,"Greene County, Tennessee",56834
0500000US47061,"Grundy County, Tennessee",49744
0500000US47063,"Hamblen County, Tennessee",55363
0500000US47065,"Hamilton County, Tennessee",75518
0500000US47067,"Hancock County, Tennessee",46443
0500000US47069,"Hardeman County, Tennessee",49944
0500000US47071,"Hardin County, Tennessee",55860
0500000US47073,"Hawkins County, Tennessee",55466
0500000US47075,"Haywood County, Tennessee",53838
0500000US47077,"Henderson County, Tennessee",54443
0500000US47079,"Henry County, Tennessee",53556
0500000US47081,"Hickman County, Tennessee",60591
0500000US47083,"Houston County, Tennessee",56636
0500000US47085,"Humphreys County, Tennessee",56172
0500000US47087,"Jackson County, Tennessee",47723
0500000US47089,"Jefferson County, Tennessee",64654
0500000US47091,"Johnson County, Tennessee",48422
0500000US47093,"Knox County, Tennessee",76945
0500000US47095,"Lake County, Tennessee",56301
